;id;short;year
3064;BVerfGE9_137;Reuegeld;1959
3068;BVerfGE9_162;Hochverrat ohne Parteiverbot;1959
3069;BVerfGE9_167;Wirtschaftsstrafgesetz;1959
3070;BVerfGE91_70;Gemeindegebietsreform;1994
3071;BVerfGE9_174;Politisch Verfolgter, Nachfluchtgrund;1959
3074;BVerfGE91_93;Kindergeld;1994
3075;BVerfGE9_194;Wahlklage;1959
3076;BVerfGE9_20;Arbeitslosenhilfe;1958
3078;BVerfGE92_1;Sitzblockade III;1995
3080;BVerfGE92_126;Parabolantenne IV;1995
3081;BVerfGE9_213;Heilmittelwerbeverordnung;1959
3083;BVerfGE92_138;Selbstablehnung (Limbach);1995
3084;BVerfGE92_140;Sonderkündigung;1995
3085;BVerfGE92_158;Adoption II;1995
3086;BVerfGE92_191;Personalienfestellung Auskunftsverweigerung;1995
3087;BVerfGE92_203;EWG-Fernsehrichtlinie;1995
3088;BVerfGE9_223;Anklage beim Landgericht;1959
3090;BVerfGE92_26;Zweitregister Seeschiffahrt;1995
3092;BVerfGE92_277;Spionagetätigkeit der DDR;1995
3094;BVerfGE92_365;Kurzarbeitergeld bei Streik;1995
3095;BVerfGE9_237;Ehegattenbesteuerung;1959
3097;BVerfGE92_53;Weihnachtsgeld als Lohnersatzleistung;1995
3100;BVerfGE9_268;Bremer Personalvertretung;1959
3103;BVerfGE9_291;Feuerwehrabgabe;1959
3104;BVerfGE92_91;Feuerwehrabgabe;1995
3105;BVerfGE9_3;Eigenmietwert;1958
3107;BVerfGE9_305;Kriegsfolgelasten;1959
3108;BVerfGE93_1;Kruzifix-Beschluss;1995
3109;BVerfGE93_121;Vermögensteuer Einheitsbewertung;1995
3110;BVerfGE93_165;Erbschaftsteuer Einheitsbewertung;1995
3112;BVerfGE93_181;Rasterfahndung;1995
3115;BVerfGE93_213;DDR-Rechtsanwälte;1995
3116;BVerfGE93_248;Sudanesen;1995
3117;BVerfGE93_266;Soldaten sind Mörder;1995
3118;BVerfGE93_319;Wasserpfennig;1995
3119;BVerfGE9_334;Finanzvertrag;1959
3120;BVerfGE93_352;Mitgliederwerbung im Betrieb II;1995
3121;BVerfGE93_362;Postulationsfähigkeit;1995
3122;BVerfGE93_37;Einigungsstelle Schleswig-Holstein;1995
3123;BVerfGE93_373;Ehegatten im Gemeinderat, Vetternwirtschaft;1996
3124;BVerfGE9_338;Altersgrenze für Hebammen;1959
3126;BVerfGE93_386;Auslandszuschlag;1996
3128;BVerfGE93_85;Universitätsgesetz NRW;1995
3129;BVerfGE9_39;Arzneifertigware;1959
3131;BVerfGE94_1;DGHS;1996
3132;BVerfGE94_115;Sichere Herkunftsstaaten;1996
3133;BVerfGE94_12;Restitutionsausschluss Bodenreform II;1996
3134;BVerfGE94_166;Flughafenverfahren;1996
3135;BVerfGE94_241;Kindererziehungszeiten;1996
3136;BVerfGE94_268;Wissenschaftliches Personal;1996
3137;BVerfGE94_297;Treuhandanstalt;1996
3138;BVerfGE94_315;Jüdische Zwangsarbeiter;1996
3140;BVerfGE94_351;Abgeordnetenüberprüfung;1996
3141;BVerfGE94_372;Apothekenwerbung;1996
3142;BVerfGE94_49;Sichere Drittstaaten;1996
3143;BVerfGE95_1;Südumfahrung Stendal;1996
3144;BVerfGE95_143;Eingliederungsprinzip;1996
3145;BVerfGE95_163;DSF;1996
3146;BVerfGE95_173;Warnhinweise für Tabakerzeugnisse;1997
3147;BVerfGE95_189;Selbstablehnung (Steiner);1997
3148;BVerfGE95_193;DDR-Hochschullehrer;1997
3149;BVerfGE95_220;Aufzeichnungspflicht;1997
3151;BVerfGE95_250;Restitution des Länderbestandes;1997
3152;BVerfGE95_267;Altschulden;1997
3154;BVerfGE95_28;Werkszeitungen;1996
3155;BVerfGE95_322;Spruchgruppen;1997
3156;BVerfGE95_335;Überhangmandate II;1997
3158;BVerfGE95_408;Grundmandatsklausel;1997
3159;BVerfGE95_48;Restitution und Vertragsanfechtung;1996
3160;BVerfGE95_64;Mietpreisbindung;1996
3161;BVerfGE95_96;Mauerschützen;1996
3162;BVerfGE96_1;Weihnachtsfreibetrag;1997
3163;BVerfGE96_10;Räumliche Aufenthaltsbeschränkung;1997
3164;BVerfGE96_100;Rechtsschutz gegen Strafvollstreckungüberstellung;1997
3165;BVerfGE96_120;Bayerisches Schwangerenhilfeergänzungsgesetz, ambulanter Schwangerschaftsabbruch;1997
3166;BVerfGE96_133;Wahlleistungsausschluss von Beihilfefähigkeit;1997
3168;BVerfGE96_152;Kündigung von Lehrern;1997
3169;BVerfGE96_171;Eignungsüberprüfung, Stasi-Fragen;1997
3170;BVerfGE96_189;Außerordentliche Kündigung eines Stasi-Mitarbeiters;1997
3171;BVerfGE96_205;Kündigung von Hochschullehrern;1997
3172;BVerfGE96_217;Beweisgebührerstattung;1997
3173;BVerfGE96_223;Plutonium-Ausschuss;1997
3174;BVerfGE96_231;Müllkonzept, Volksbegehren (Bayern);1997
3175;BVerfGE96_245;Besonders schwerer Nachteil;1997
3176;BVerfGE96_251;Prozessgebühr;1997
3177;BVerfGE96_260;Hessisches Sonderurlaubsgesetz;1997
3178;BVerfGE96_264;Fraktions- und Gruppenstatus;1997
3179;BVerfGE96_27;Durchsuchungsanordnung;1997
3180;BVerfGE96_288;Sonderschulzuweisung;1997
3181;BVerfGE9_63;Mahlquote;1958
3182;BVerfGE96_315;Wohngeld bei Begleitstudium;1997
3183;BVerfGE96_330;BAföG-Volldarlehen;1997
3184;BVerfGE96_345;Landesverfassungsgerichte;1997
3185;BVerfGE96_375;Arzthaftung bei fehlgeschlagener Sterilisation;1997
3186;BVerfGE96_409;Plenarvorlage (Arzthaftung);1997
3187;BVerfGE96_44;Durchsuchungsanordnung;1997
3188;BVerfGE96_56;Vaterschaftsauskunft;1997
3189;BVerfGE96_66;Auslagenerstattung (Landesorganstreitverfahren);1997
3191;BVerfGE97_1;Erbschaftsbesteuerung;1997
3193;BVerfGE97_103;Kindererziehungszeiten;1997
3194;BVerfGE97_117;Fortgeltung von DDR-Strafrecht;1997
3195;BVerfGE97_12;Patentgebührenüberwachung;1997
3196;BVerfGE97_125;Caroline von Monaco I;1998
3197;BVerfGE97_157;Saarländisches Pressegesetz;1998
3198;BVerfGE97_169;Kleinbetriebsklausel I;1998
3199;BVerfGE97_186;Kleinbetriebsklausel II;1998
3200;BVerfGE97_198;Bundesgrenzschutz;1998
3201;BVerfGE97_228;Kurzberichterstattung im Fernsehen;1998
3202;BVerfGE97_271;Hinterbliebenenrente;1998
3203;BVerfGE97_298;Rundfunkfreiheit für private Rundfunkanbieter;1998
3204;BVerfGE9_73;Arzneifertigware;1959
3205;BVerfGE97_317;Überhangmandate;1998
3206;BVerfGE97_332;Gestaffelte Kindergartenbeiträge;1998
3207;BVerfGE97_35;Hamburger Ruhegeldgesetz;1997
3208;BVerfGE97_350;Europäische Währungsunion;1998
3209;BVerfGE97_378;Krankengeldanspruch;1998
3210;BVerfGE97_391;Missbrauchsvorwurf;1998
3211;BVerfGE97_408;§ 44b Abgeordnetengesetz;1998
3212;BVerfGE97_49;Beförderungsverbot;1997
3213;BVerfGE97_67;Schiffbauverträge;1997
3216;BVerfGE98_106;Kommunale Verpackungsteuer;1998
3217;BVerfGE98_134;Selbstablehnung (Papier);1998
3218;BVerfGE98_139;§ 44b Abgeordnetengesetz;1998
3219;BVerfGE98_145;Inkompatibilität (Vorstandstätigkeit);1998
3220;BVerfGE98_163;Erinnerung gegen Kostenfestsetzungsbeschluss;1998
3221;BVerfGE98_169;Gefangenenentlohnung, Arbeitspflicht im Strafvollzug;1998
3222;BVerfGE98_218;Rechtschreibreform;1998
3223;BVerfGE98_265;Bayerisches Schwangerenhilfeergänzungsgesetz, ambulanter Schwangerschaftsabbruch;1998
3224;BVerfGE9_83;Arzneifertigware;1959
3225;BVerfGE98_365;Versorgungsanwartschaften Betriebsrente;1998
3226;BVerfGE98_49;Sozietätsverbot;1998
3227;BVerfGE98_70;Steuervergünstigungen bei Erziehungsgeld;1998
3228;BVerfGE98_83;Landesabfallabgabengesetz, Öko-Abgabe;1998
3229;BVerfGE9_89;Haftbefehlsverfahren;1959
3230;BVerfGE99_1;Bayerische Kommunalwahlen;1998
3231;BVerfGE99_100;St. Salvator Kirche Metropolie von Deutschland;1998
3232;BVerfGE99_129;DDR-Erbbaurecht;1998
3233;BVerfGE99_145;Gegenläufige Kindesentführung;1998
3234;BVerfGE99_165;Zweitausbildung BAföG;1998
3235;BVerfGE99_185;Scientology;1998
3236;BVerfGE99_19;§ 44b Abgeordnetengesetz ;1998
3237;BVerfGE99_202;Erstattungspflicht des Arbeitgebers;1998
3238;BVerfGE99_216;Familienlastenausgleich;1998
3239;BVerfGE99_246;Kinderexistenzminimum I;1998
3240;BVerfGE99_268;Kinderexistenzminimum II;1998
3241;BVerfGE99_273;Kinderexistenzminimum III;1998
3242;BVerfGE99_280;Aufwandsentschädigung Ost;1998
3243;BVerfGE99_300;Beamtenkinder;1998
3244;BVerfGE99_332;MfS/AfNS-Verzögerungsschaden;1998
3245;BVerfGE99_338;Erinnerung gegen Kostenfestsetzungsbeschluss;1998
3246;BVerfGE99_341;Testierausschluss Taubstummer;1999
3247;BVerfGE99_361;Bundesgelderveruntreuung;1999
3248;BVerfGE99_46;Erinnerung im Kostenfestsetzungsverfahren;1998
3249;BVerfGE99_51;Besorgnis der Befangenheit (Jentsch);1998
3250;BVerfGE99_57;Liegenschaftsmodell Schleswig-Holstein;1998
3251;BVerfGE99_69;Kommunale Wählervereinigungen;1998
3252;BVerfGE99_84;Parteienfinanzierung VIII;1998
3253;BVerfGE99_88;Verlustabzug;1998
